gene,pmg,diapasef
MYDGF,7.992645910585923e-05,0.0001422064481138923
MYH10,0.0001188382439667715,5.501267695214135e-05
MYH9,0.00028343616394279004,0.002344678758844344
MYL1,4.584339007828212e-06,1.2626792706600855e-05
MYL12A,0.00017088691431813347,0.00013661698709895056
MYL12B,0.00017088691431813347,0.00013661698709895056
MYL3,4.584339007828212e-06,1.2626792706600855e-05
MYL6,0.0006381099893369854,0.0008566258656449817
MYO18A,4.290739514247604e-05,0.00016560972165730083
MYO1C,4.859973100838197e-06,7.270887411202012e-05
MYO1E,2.681299397713018e-06,0.0004687391192641086
MYO1F,5.421206673877118e-05,0.0002582116149684925
MYO5A,2.2138938380688594e-05,0.00010889908661312865
MYO9B,8.920868311059537e-06,8.168369141724939e-05
MYOF,3.46650725228759e-05,0.0005642515377800187
NACA,0.00011880050237209859,0.0005851674101382112
NAE1,4.323038690667398e-06,4.7570864915505224e-05
NAGA,2.454042801959803e-05,0.0008889063685097755
NAGK,9.294891529331135e-05,0.00019004385931362797
NAIP,4.024819866802624e-06,5.3967611602767874e-05
NAMPT,5.7233120789805464e-05,0.0005965065512460474
NANS,7.317800099923446e-05,0.00024917489483769056
NAP1L1,6.036326410969745e-05,0.0003749417731508288
NAP1L4,7.230285773509869e-05,0.00015545146798082981
NAPA,5.9782284455530736e-05,0.00028526970416056357
NAPB,4.604119216993742e-05,6.920808725875303e-06
NAPG,4.070832491797445e-05,0.00019071605117249325
NASP,4.7625475907597224e-05,0.00011440115540373254
NAT10,7.569739297086405e-06,1.6101871680541903e-05
NCBP1,2.5012037350478627e-05,1.7323942697626334e-05
NCEH1,6.014074930365792e-05,0.0005929089046774725
NCF1,3.949366790431318e-05,0.00010887687442277611
NCF1B,3.949366790431318e-05,0.00010887687442277611
NCF2,3.214616235883789e-05,0.00010817081807697989
NCF4,6.730932355481435e-06,0.00022892757299568267
NCK1,8.275487042153125e-06,5.355431920850346e-05
NCK2,1.5333105020034522e-05,4.599598420608353e-05
NCKAP1L,5.611335979636693e-05,0.0002977791728059909
NCKIPSD,3.0045521410230536e-06,2.1785971191756186e-05
NCL,0.00040443411043876866,7.675258515898613e-05
NCOA5,7.32227087286688e-05,0.00016409820031052408
NCOA7,8.718368595386432e-06,4.968065886472819e-06
NCOR2,1.699050305971489e-05,2.0763190859588863e-05
NCS1,1.2880644153000371e-05,1.4112861068039212e-05
NDE1,1.8458450339327139e-06,7.831035155780834e-06
NDEL1,1.8458450339327139e-06,7.88281504870101e-05
NDRG1,1.181185438768656e-05,4.5034305604099084e-05
NDRG2,0.0001248311273932348,5.352555260132558e-05
NDRG3,2.0188340346222292e-05,5.053673852897106e-05
NDUFA10,3.626431237119065e-05,0.0004999417846954024
NDUFA12,3.778485697954916e-05,0.00031819690948545757
NDUFA2,5.526190540548328e-05,0.0001691789657529659
NDUFA4,0.00018907555240618208,0.0005640585466179394
NDUFA5,5.785204279180822e-05,0.00034073864135060217
NDUFA6,1.2672041541167396e-05,0.00029439418064997145
NDUFA7,0.00012013310186911264,0.0003135458224793435
NDUFA8,0.0001095827201327348,0.0006427115485220057
NDUFA9,5.08887185746601e-06,0.0003941352904210294
NDUFAF2,1.0674146061462094e-05,0.00010623944991911337
NDUFB1,1.6830944445640353e-05,7.432745093361075e-05
NDUFB10,8.043958419088e-05,0.0011066440954475324
NDUFB11,3.7722322369226795e-05,7.297141491930176e-05
NDUFB3,5.408113552576235e-05,4.442620137641487e-05
NDUFB4,6.0508007140331245e-06,0.0007504515957598535
NDUFB6,1.886079982891972e-05,0.0010059828183810505
NDUFB8,2.4267202964545883e-05,0.00018219239622540816
NDUFB9,1.4600215447309428e-05,0.0007136849587123833
NDUFC2,4.8308237415482855e-05,0.0002644576100687723
NDUFS1,7.810984373248169e-05,0.0005005243995243213
NDUFS2,1.6277026317866753e-05,0.00043827928773968665
NDUFS3,8.505489941178282e-05,0.000364349107292545
NDUFS4,7.660479726831864e-05,0.0003007891066658937
NDUFS5,4.9579888252163446e-05,0.00012123195013853985
NDUFS6,6.706420394260372e-05,0.00025807251567808805
NDUFS7,3.5079005469982452e-06,0.00010088594790988381
NDUFS8,2.5517132308973253e-05,0.001049212838686841
NDUFV1,3.4889675161812225e-05,0.0008636318089627328
NDUFV2,0.00010079254213088831,0.0002831267739929458
NDUFV3,2.110572207588561e-05,0.00010886476088945816
NECAP2,2.344696569053263e-06,2.2444981390117203e-05
NEDD8,0.00017790062757923317,1.2350997411961319e-05
NENF,3.099644899345683e-05,5.841259861315185e-05
NFATC2,2.2487325420025467e-05,0.00020419375283673035
NFIC,2.071389205204228e-05,0.00014287281382446842
NFS1,1.566541173100279e-05,0.0002589173071800206
NGDN,4.898577934112647e-07,5.616552604486484e-06
NHP2,5.754147764840949e-05,6.361607730393476e-05
NIFK,3.285164912479251e-06,2.946177590905691e-05
NIPBL,5.31084462996502e-06,1.493584092731412e-05
NIPSNAP1,7.069904071466404e-06,0.000683429042378083
NIT2,7.05627293168827e-07,0.0003091856787534209
NME1,9.158640357498741e-05,0.0002587450716712215
NME2,0.00031976546011289354,0.0011076928021395867
NMT1,1.5876403305477294e-05,0.00014772745188643604
NNT,6.788006479766023e-05,0.0006440297145724349
NOMO1,1.1039938400044392e-05,0.0009203056664458294
NONO,0.0004910081090361353,0.0003152190194411453
NOP10,2.291527093792014e-05,1.9058496283598648e-05
NOP2,2.18597710320071e-05,4.902448891365815e-05
NOP56,0.00010807707140908229,4.018112407920374e-05
NOP58,0.00011097735235716332,6.142617381573542e-05
NOP9,6.205340499028818e-06,5.132982296483707e-06
NPC2,5.6255292282716573e-05,0.0005747276806725187
NPEPL1,1.437151744384477e-06,3.103050274934815e-05
NPEPPS,4.5408157220564966e-05,0.00031008946000678146
NPL,2.008756225831915e-06,0.00017462605026909058
NPLOC4,5.82121939665059e-06,4.8852981673395126e-05
NPM1,0.0008070638514471122,0.00047045783300941966
NPTN,5.877711336762032e-05,0.0001171536463361068
NR3C1,1.674803338925789e-05,1.5447485987385432e-05
NRBP1,2.8939772987580138e-06,3.685439340607619e-05
NRF1,2.905239551210934e-05,9.356065883903149e-06
NSF,0.00020886017814130238,0.00033609483702984956
NSFL1C,8.020811579376381e-05,4.326716200113412e-05
NSUN2,1.8248703434464187e-05,2.2369714836906226e-05
NSUN5,3.047975050213192e-06,7.917407804168076e-06
NUCB1,0.00011109579672342399,0.00038036009105977555
NUDC,3.86861985314765e-05,0.0001127913178045757
NUDCD3,7.1149129306454556e-06,1.6275636553267e-05
NUDT21,0.00010979913204261444,0.0003336922791290948
NUDT3,1.1698388699872106e-05,2.806532099099166e-05
NUDT5,2.368254952749346e-05,7.970680647587359e-05
NUMA1,0.00024131714654733477,4.699917411462845e-05
NUP107,1.6927928298759892e-05,7.423314015817949e-05
NUP155,1.77635231897544e-05,0.0001362477549511231
NUP205,7.349894508116824e-06,0.00010950537016947248
NUP210,1.3598457163172625e-05,0.00018420715113066368
NUP214,4.1559498254429685e-05,1.1206377753696309e-05
NUP35,4.130040622206356e-05,4.005112814550118e-05
NUP43,1.8756267656865606e-05,2.4594029013438582e-05
NUP50,3.385513388613243e-05,7.528075444742948e-06
NUP54,1.0269628437707454e-05,0.0001502101193261672
NUP62,1.4499658187885755e-05,5.146710158390111e-05
NUP88,2.9158393182254478e-06,6.50795329273257e-06
NUP93,4.4756913959294466e-05,0.00010051271028510757
NUP98,3.906837232817213e-05,2.682362313685802e-05
OAT,1.3961780237848135e-05,0.0004516830701475046
OCIAD1,3.772693969197933e-05,0.0015528396621751562
OGDH,4.1463076510166976e-05,0.001061877428530468
OGFR,1.8251674581278863e-05,3.7481796749968345e-05
OGT,2.4721005489854755e-05,6.161515950086603e-05
OLA1,0.0034506076017658195,8.477737615880935e-05
OPA1,5.375214124198612e-05,0.0003782845257317516
OSBP,9.298986893859468e-06,0.00013757101888130542
OSGEP,2.3250829850131496e-05,6.677239313960349e-05
OSTF1,0.00012147192471418446,0.0005030114365752694
OTUB1,3.821175858099544e-05,0.00012720156732935127
OXCT1,6.245609576025812e-05,0.0004244166961540949
OXR1,4.587265988946992e-05,2.6436511996468147e-05
OXSR1,1.1406373148748782e-05,4.391495686403844e-05
P4HA1,3.61191076082816e-06,0.0004578590300902248
P4HB,0.00016690959264973302,0.0030219393667212466
PA2G4,5.3709702023295436e-05,0.00017417343137387414
PABPC1,7.025256567981028e-05,0.00011220178442456327
PABPC4,5.6754324495683966e-06,2.1822712339404892e-05
PABPN1,0.0001848954700429964,1.7471599143330495e-05
PACS1,1.3313869479085985e-05,1.8102243282208517e-05
PACSIN2,8.383391867348221e-05,0.00023309909517074277
PADI2,0.0002181458149498121,2.2907577564278897e-05
PAFAH1B1,4.193713502963805e-05,7.251260574152804e-05
PAFAH1B2,6.54941134535789e-05,0.0004208299736135623
PAFAH1B3,2.3478584313729334e-05,1.9998217589218203e-05
PAG1,6.961577664628685e-06,7.206180751765195e-06
PAICS,3.225153769417724e-05,5.93101895839552e-05
PAK1,0.00010981418852985097,1.4479471449136498e-05
PAK2,6.0689287246659e-05,4.638597200719119e-05
PALD1,5.143649365564119e-05,3.167618563349765e-05
PAPOLA,1.5030590078478263e-06,9.03311520154798e-06
PARK7,0.0004011582203224271,0.00015267421591822652
PARP1,0.0002458170286994242,9.874083293665763e-05
PARVG,3.0737919069947535e-05,2.6072923929795874e-05
PBRM1,3.975595191197345e-06,8.380440939451458e-06
PBXIP1,1.4132902234120322e-05,0.00035213822874693876
PCBP1,0.00026940130955355396,2.271221952945699e-05
PCBP2,0.00014765997409441726,6.807890689345437e-06
PCCA,1.1448611614276314e-05,9.928958327864572e-05
PCCB,1.4686659759363398e-05,0.00012378962923749432
PCK2,1.409261107427538e-05,0.0012998792274865642
PCMT1,8.941666338762256e-05,0.00042779222081914446
PCNA,6.977477315150456e-05,8.998850166922181e-05
PCNP,0.00010811160095314473,3.4834941168762476e-06
PCYOX1,1.5190690726093311e-05,0.00016026204579636048
PCYT1A,3.689995711168411e-05,4.675119867806979e-05
PDCD11,1.4456837538185079e-06,4.619589391925636e-05
PDCD4,1.8664884816998054e-05,8.559085211368752e-06
PDCD5,3.656965793234738e-05,6.35399732419072e-05
PDCD6,5.5609830712544904e-05,0.0002500815891651958
PDCD6IP,8.206729083772993e-05,0.0004073824950935754
PDE12,1.4985420616768688e-06,3.072229950484999e-05
PDE2A,1.3039319453157032e-06,4.949130904532951e-05
PDHA1,6.210126454438402e-05,0.0002927730548885043
PDHB,9.5579584743277e-05,0.0005228963598558807
PDHX,3.255027847626622e-05,0.0007610952404156678
PDIA3,0.0005798694891744748,0.002545950334179777
PDIA4,0.0001328616554257078,0.0012448002780976334
PDIA6,0.00013992234492698547,0.0006781600195190467
PDS5A,4.1952633173833515e-05,1.014660137989263e-05
PDS5B,5.8253749871278705e-05,1.1873653799942612e-05
PDXK,0.00018089184971022284,0.00032098872691878387
PDXP,1.1832491812858757e-05,1.4208191419421084e-05
PEA15,0.00045447705593706233,0.00010864018714852776
PEBP1,0.0008451788470034676,0.0009871497940362435
PELP1,2.7675529942619913e-05,3.9119672687766915e-05
PEPD,4.139670751442838e-05,0.0009280216715863255
PES1,9.223403327932113e-07,4.343065828749951e-05
PEX14,9.931319207160892e-06,0.000308599058447553
PFAS,1.827134839126792e-06,8.245966154251591e-05
PFDN2,4.291058711777019e-05,5.964228003643904e-05
PFDN4,2.5795717473481596e-05,7.431434209996007e-06
PFDN5,1.972100705771687e-05,3.883346315306045e-05
PFDN6,3.0994080106131616e-05,0.00012129021162143175
PFKL,0.00010243751354976944,0.00047742736290036335
PFKM,1.0050927941767847e-05,9.62581654969265e-05
PFKP,4.343439227107073e-05,0.000208309198334507
PFN1,0.0022129141626326693,0.002435457431875287
PGAM1,0.000559677736024479,0.0008795954552751136
PGAM5,5.850368755940502e-06,0.00022118352951654483
PGD,0.00010204383659682511,0.0009445315193008179
PGGT1B,4.2819645934861576e-06,5.6023513680315835e-05
PGK1,0.0008898885839694209,0.0011682628962910793
PGLS,0.00010126692185542041,0.00023582682497288798
PGM1,2.874172999212904e-05,5.940158728524187e-05
PGM2,0.000268345749421692,0.00017563069671470781
PGP,3.5412657227143845e-06,2.0419775831367915e-05
PGRMC1,8.700561789814701e-05,0.0008720433105552509
PGRMC2,3.832108875364893e-05,0.00015395706094465257
PHB,0.00012784383011268187,0.00045970858941586396
PHB2,0.000203903181036712,0.001009686063887367
PHF6,1.9798076197051565e-06,1.1309100030720093e-05
PHIP,1.0235139044277653e-05,3.855307976664318e-07
PHPT1,3.391865218695425e-05,6.335936264494232e-05
PICALM,7.910758695335541e-05,8.721452681503118e-05
PIK3R1,6.143849805154849e-06,3.1504605566381e-05
PIN1,4.858634077239963e-05,3.141146002060757e-05
PIN4,1.040802766838559e-05,9.100807761983008e-06
PIP4K2A,7.586763165321836e-05,6.168325260899595e-05
PIP4K2B,8.893967387196944e-06,1.2321247642259642e-05
PIP5K1C,2.260560918375561e-05,5.082804594343057e-05
PITHD1,3.951886242628897e-06,9.278796592217766e-05
PITPNA,4.0347772236950464e-05,8.275388203112e-05
PITPNB,6.231599012769318e-06,0.00013587087598366612
PITRM1,1.2659695221633444e-06,0.0002232729319467556
PKM,0.0007778958221130263,0.0011362750359997277
PLAA,5.570378319290082e-06,2.4669441220356787e-05
PLCB2,4.9200183719374596e-05,7.32991357605687e-05
PLCG2,2.0173906193791546e-05,9.455073991392574e-05
PLD3,1.744372340085061e-05,0.00038214434897334003
PLEC,0.00014136134360047094,0.00025490491168010903
PLEK,4.906748587853002e-05,0.00011865278711776902
PLEKHO2,5.5859186216498074e-05,0.0003323380637861262
PLIN3,7.318617165297482e-05,3.906031880207079e-05
PLRG1,1.8882240266744532e-05,1.0175149506509662e-05
PLXDC2,2.2204383911876688e-05,0.00011371002856292737
PLXNA1,8.299657722996827e-06,9.517086057245641e-05
PLXNB2,1.4264074350924927e-05,0.00010002513450015597
PML,0.00010684203794936092,0.00018011719503165227
PMVK,5.956346350769323e-07,1.0813112744175977e-05
PNKP,1.276474935191176e-05,7.3931272849945826e-06
PNN,7.387953292787495e-05,5.383761566906532e-05
PNP,3.803993394865221e-05,0.00048162583101126095
PNPLA6,3.922255075747415e-06,7.198388278428403e-05
POLB,9.389727323604927e-06,1.1129836730547074e-05
POLR2A,2.636362809672701e-05,4.535292308866417e-05
POLR2B,2.670691600571978e-05,9.775257253310377e-05
POLR2C,1.888519133824289e-05,5.460812378031072e-05
POLR2D,2.7307850524303967e-06,1.420342126050931e-05
POLR2E,2.9061951362675456e-05,2.714752056831018e-05
POLR2H,3.1860731511466002e-06,2.6017611934475377e-05
POR,1.2917924015398008e-05,0.00024751225776966295
POU2F1,2.5866442812860637e-06,9.694674339785516e-06
PPA1,6.998696924495798e-05,7.759082224409335e-05
PPA2,2.8656811404115038e-05,0.0003032200670395583
PPIA,0.0017140927404865934,0.0011733389279880361
PPIB,0.0003288320752204026,0.0006278767184406554
PPID,1.8802902616666204e-05,2.3683256382130942e-05
PPIE,7.672524916621084e-06,7.012752628564084e-06
PPIF,8.146442908877947e-06,0.0006310264798594988
PPIG,3.4004715067998224e-05,2.5943182890080974e-05
PPIH,3.10118266857544e-05,2.1432870192004457e-05
PPIL1,1.7536391060962343e-05,1.3268615767508759e-05
PPIL3,1.40773538338757e-05,1.7231561833815865e-05
PPM1A,1.7820677615304253e-05,3.620929313675562e-05
PPM1F,3.136601549150642e-05,3.351976101933143e-05
PPM1G,2.952490823222413e-05,4.415528548096753e-05
PPME1,4.328137821011501e-06,1.36452762544049e-05
PPP1CA,8.378192360422541e-05,0.00024117887044504524
PPP1CB,3.750691422516291e-05,3.611345299739844e-05
PPP1CC,1.5501697526450973e-05,4.646571741189948e-05
PPP1R10,5.84583173445323e-06,1.2488458098159398e-05
PPP1R12A,1.812554136886941e-05,3.459643322317376e-05
PPP1R12C,5.433665415182434e-06,3.4571344372103436e-05
PPP1R21,1.2175478592106798e-06,0.00010181266962213311
PPP1R7,3.450304464489458e-05,5.6547502892074865e-05
PPP1R9B,1.4256064299715096e-05,2.147915165747671e-05
PPP2CA,3.332843788728247e-05,6.206049571072099e-05
PPP2R1A,9.729863407936187e-05,0.0006224329111329434
PPP2R2A,2.1153882759726173e-05,6.542400394492406e-05
PPP2R5C,1.7095336361513734e-06,2.5749281392331366e-05
PPP2R5D,1.7095336361513734e-06,3.51870225925636e-05
PPP3CA,9.880382107073912e-05,7.116239587550823e-05
PPP3CB,2.0760667539057086e-05,5.141612278637069e-06
PPP3R1,9.703861858244524e-05,3.0415552797424138e-05
PPP6R1,1.7378779752570396e-05,6.160860508404069e-05
PPT1,0.00028500986798875164,0.00020889509037183866
PPWD1,4.287304627626045e-06,5.863508465094529e-06
PRAM1,8.034061288144524e-05,5.340648069566526e-05
PRDX1,0.0015706385451602456,0.0006635181805997758
PRDX2,0.0011173278651011058,0.00041240754799300183
PRDX3,0.00020601891862318848,0.0022085471627247364
PRDX4,9.002454396565186e-05,0.0026919645343349233
PRDX5,0.0003068891522282173,0.0010842097831914698
PRDX6,0.00031796691252419985,0.000886000577050542
PREX1,2.6639001210624896e-05,2.485959213514523e-05
PRKACB,1.2584011279124514e-05,5.502979126274085e-06
PRKAR1A,2.4769065797113742e-05,0.00010925557406157346
PRKAR2A,0.00018192733452576944,0.00016651241050785723
PRKCA,2.3330006897679305e-05,0.00015959750075712474
PRKCB,1.3932289598180861e-05,3.500251575893031e-05
PRKCD,5.177116925393467e-05,6.914982577586113e-05
PRKCSH,0.00016718402222376408,0.0003624847398400042
PRKDC,6.855319015371448e-05,0.00021575537998236
PRNP,3.1069282241048977e-05,6.268717078607702e-05
PRPF19,0.00011532064704199294,0.00017170205209645332
PRPF3,4.4094027014561054e-05,1.4024594921457981e-05
PRPF31,6.55306906799055e-05,5.2193185314441414e-06
PRPF4,1.746707099372538e-05,1.5981889439211395e-05
PRPF40A,4.798622934178437e-05,2.6925253011077577e-05
PRPF4B,2.4864584152142254e-05,2.9252872079462637e-05
PRPF6,3.289535308841106e-05,8.702007911587945e-05
PRPF8,5.922499367461615e-05,0.00013953151778061786
PRPS1,5.3936151591332775e-05,0.00019087372131056947
PRPS1L1,5.3936151591332775e-05,1.307857409300074e-05
PRPSAP2,1.166215275392287e-05,0.00011294753140557962
PRRC2C,3.823233578021868e-05,1.0439328917997625e-05
PSAP,0.0012980900282679314,0.00122299955946802
PSAT1,1.8834139808852913e-05,1.9868986337478608e-05
PSIP1,0.0002848153381736557,1.329162905325106e-05
PSMA1,5.8386849218449596e-05,0.00024039161215746842
PSMA2,7.811887762482359e-05,0.000272269018387504
PSMA3,2.3433916734927642e-05,0.00030466932142649434
PSMA4,4.119752022594731e-05,3.2932230377793417e-05
PSMA5,0.00014441399619938563,0.00023880507915146837
PSMA6,4.4508943652167056e-05,9.964934793550321e-05
PSMA7,0.00010217793970981175,0.0001341954942162559
PSMB1,4.840722880023392e-05,0.00013834698900657192
PSMB10,3.0337617262619122e-05,3.3778150695957016e-05
PSMB2,6.783108102585074e-06,9.499134237829574e-05
PSMB3,8.264606220710195e-07,3.360533257232891e-05
PSMB4,2.9804216108119828e-05,0.0001953664099100712
PSMB7,5.481524969278268e-06,0.00015405646959983687
PSMB8,3.700422830462613e-05,0.0003708816760617994
PSMB9,3.748563438986862e-05,9.028891244038318e-06
PSMC1,2.8483561424313426e-05,0.00020486011854730645
PSMC2,3.316175253591598e-05,0.00015622197609207523
PSMC3,3.2357093707363445e-05,0.00032590636020912836
PSMC4,6.727579777656769e-05,0.0002347264112147672
PSMC5,2.4304984709851406e-05,0.00019178551351782774
PSMC6,3.267472536210518e-05,0.0002510556483322947
PSMD1,3.937331638300256e-05,0.00021521901020548647
PSMD11,2.8656951931329246e-05,0.00029534056561269676
PSMD13,8.550157519979973e-06,0.0002847417094718557
PSMD14,1.526141606547235e-05,5.764937318726794e-05
PSMD2,0.00010165818977040692,0.00022898765514991495
PSMD3,2.7542530972030607e-05,0.00016833344598249722
PSMD4,4.651912522545736e-05,9.491960792748508e-05
PSMD5,1.3875677206171526e-05,2.452487991593126e-05
PSMD6,3.580243956872301e-05,0.0001715003217119401
PSMD7,5.0507889824157584e-05,0.00028585450379509103
PSMD9,3.7196951341253646e-05,6.924704962543699e-05
PSME1,0.00016869669730812698,0.00030689891554991377
PSME2,0.00025045543053408973,0.0001820638568287779
PSMF1,1.2214143651330196e-05,4.751551650675792e-05
PSPC1,5.317098090997257e-05,4.281854858286648e-05
PTBP1,0.0003308871853516067,0.00033484185101340563
PTBP3,1.1158222163774533e-05,5.886885885104905e-05
PTGES2,4.2887098997681205e-06,0.00020813769109424396
PTGES3,3.4604344691021917e-05,0.0002603578223445229
PTGR1,6.234650460849253e-06,6.127906357143338e-05
PTGS1,0.00014292521074143802,0.00043442310584077893
PTMA,0.0008708551765708217,2.1255828110866693e-05
PTMS,0.0001791298391972231,4.7455434352525646e-05
PTPN11,4.497312511601097e-05,4.2170025451426005e-05
PTPN23,1.323330723471242e-05,3.871184230752361e-05
PTPN6,8.758760131812949e-05,0.00016546770929275185
PTPRC,5.3215106455233746e-05,0.0009192205463269677
PTPRJ,2.9774504639973087e-06,0.0001075550670296661
PTRHD1,3.782892229886139e-06,1.37652220823086e-05
PUF60,3.8495362574582625e-05,1.800381778954801e-05
PURA,0.00012070805892838477,0.0003405500197997396
PURB,2.344367333865691e-05,0.00014211177320419297
PYCARD,0.0005178925711393482,5.648666819368857e-05
PYGB,6.436849046777627e-05,0.0004343684857005678
PYGL,2.5110446551056554e-05,0.0012848623302711768
PYGM,5.3163452666354305e-06,1.013778933060523e-05
QDPR,8.125444128012074e-05,7.780238425384458e-05
QKI,0.00010062752303077597,1.1272067575656928e-05
RAB10,0.00020147627604734733,0.0005279691993090874
RAB11B,0.00012725502108515218,0.0009331486820808128
RAB14,0.00010666557591894885,0.00016496483986854112
RAB18,1.0308634777308212e-05,8.689882240461069e-05
RAB1A,0.00018286926836728646,0.00028469437201700606
RAB1B,7.997965869409494e-05,8.851011654083982e-05
RAB21,3.062601925680568e-05,4.6682377301403734e-05
RAB2A,9.173235112460012e-05,0.0008191637321454893
RAB31,7.477874649627287e-06,0.0004644532589288731
RAB35,2.2640540234144346e-05,0.0003727241954582558
RAB3GAP1,2.672506409166887e-06,6.202517468671779e-05
RAB3GAP2,6.511810277899207e-06,5.615496615109069e-05
RAB4B,3.6283122942578148e-06,2.505014359762855e-05
RAB5A,1.5515649871290153e-05,0.00013243963877560124
RAB5B,2.895986837921182e-05,0.00011379159463897603
RAB5C,9.40960188675714e-05,0.0004102008943284711
RAB6A,0.000136804648303209,0.0009044658257845938
RAB6B,3.290223892190723e-06,4.407153459931042e-05
RAB7A,0.00011160992557426054,0.003561823039281728
RAB8A,6.636658670064473e-05,0.00010509024216907062
RAB8B,6.0604167905481854e-05,4.262592155505513e-05
RABEP1,1.7752200711352538e-06,5.766248202091863e-05
RABGAP1,2.17403630505633e-05,1.5754924549920636e-05
RAC1,0.0003494962005632991,0.0001685697691224775
RAC2,7.614206122724943e-05,0.00025555561961715796
RAD21,4.153346056916865e-05,1.615853097265428e-05
RAD23A,1.7961646486470758e-05,1.2760102262142886e-05
RAD23B,0.00013361628656600243,0.00024187072555438655
RAD50,3.97227071881552e-05,4.392660916061682e-05
RAE1,3.388091059228136e-05,8.010626176795117e-05
RALA,5.1129020110955034e-05,0.0015853022321739873
RALB,1.1780295990438804e-05,0.00018369627075255534
RAN,0.00028298547309151006,0.00023146486057562497
RANBP1,7.259676036595566e-05,0.0001426583387405726
RANBP2,4.0790432961704304e-05,1.3771303124585443e-05
RANBP3,1.997084436926161e-05,7.104405223838405e-06
RANGAP1,3.303037966594822e-05,3.739877413684739e-05
RAP1B,0.00020603678565470917,0.0001942565286609805
RAP1GDS1,5.9179221953417124e-06,2.4378789247579817e-05
RAP2A,2.0896597505828433e-05,0.00027492282893323004
RAP2C,2.0896597505828433e-05,0.00025310463185874933
RASAL3,2.2225924726283077e-05,9.974402284520255e-06
RASSF2,2.266964944280163e-06,2.9892728815322943e-05
RASSF4,2.266964944280163e-06,4.170138464841428e-06
RAVER1,4.4101073450587745e-05,1.916394956763299e-05
RBBP4,0.00011523352016918424,1.418026232105978e-05
RBBP7,1.8418922041502183e-05,6.75654775754695e-05
RBM10,2.0061123066731817e-05,3.4484061388046003e-06
RBM12,2.17660996060796e-05,9.189547283112735e-06
RBM12B,1.3887903073807584e-05,1.7720812636400605e-05
RBM14,0.00013205522996931953,6.373842641800775e-05
RBM15,2.721586542494696e-05,7.147191000337146e-06
RBM22,2.898034520185349e-05,5.028366521265937e-06
RBM25,0.00010505995212004582,1.432154641707264e-05
RBM28,6.351549027753634e-06,1.2337269550054915e-05
RBM3,8.817540657984343e-05,2.0253767018552805e-05
RBM39,8.381605164196154e-05,1.4842804621821117e-05
RBM8A,0.00011693169117630111,0.00016497175841963453
RBMX,0.0004928333567955285,0.00025789918776648467
RCC1,8.401740706460467e-05,0.00011536611121412965
RCC2,0.00014256706709837188,9.84841182776652e-05
RCN1,3.1935973797016e-05,0.00029197669324422564
RCN2,7.067715861988029e-06,0.00016665150979826163
RCSD1,9.783464502498216e-05,9.844697658232162e-06
RDH11,9.458505357301373e-06,0.00014767938616305025
RDX,4.161111189267649e-05,0.0001704243049497803
RECQL,1.3980530583286686e-05,1.9799618759410437e-05
REEP5,8.019044951540629e-05,0.0006284957466963819
REL,1.112634256146573e-06,6.3412162113813105e-06
RELA,8.885897110038166e-06,4.237284823874344e-05
RENBP,5.067391269008567e-06,0.0003343550034969901
RFC3,4.756043188273544e-07,4.9905329708130085e-05
RFX5,1.2343870345360095e-05,7.829178071013654e-06
RGS10,0.00025831471611839266,4.851579334115825e-05
RGS19,9.45587549086406e-06,0.00020500067437478317
RHOA,0.0001800535045008931,0.0005033245920458133
RHOC,0.0001800535045008931,5.671646119246139e-05
RHOG,0.0002748377052117553,0.0006004865387961004
RMDN3,4.7210318366195445e-06,1.5923955677160763e-05
RNASET2,0.00022780485264178768,0.00011405850505747456
RNF20,1.0160820223278165e-05,1.1134788956592886e-05
RNF213,1.3771426088545825e-05,0.0001336354557119575
RNF40,3.7338462245960666e-05,3.253546967929957e-05
RNH1,0.00011754920790616179,8.07256541579457e-05
RNPEP,3.6847159029774695e-05,0.00034570033488738367
RNPS1,6.817738023229082e-05,0.00012993730808539408
ROCK2,1.1255085564996177e-05,1.573635370224884e-05
RP2,3.6817728616056368e-06,0.0009374272597306868
RPA1,9.854209917193567e-05,2.1134280092183464e-05
RPA3,3.204602668105684e-05,3.0077672610077915e-05
RPL10,6.579504244514624e-05,0.00030956182945234174
RPL10A,0.00015525004968693114,0.00042675079681245173
RPL11,9.745301326182702e-05,0.0003127101343341128
RPL12,0.00016281884544415074,0.0007137978403354864
RPL13,0.00024212598104168088,0.00018769045953906326
RPL13A,7.427244701879932e-05,8.778803828724832e-05
RPL14,0.00010865524051896485,0.0001418095417616912
RPL15,0.0001899927936086312,0.0004315100316961839
RPL17,0.00016322516984637375,0.0005506656882381636
RPL18,0.00015186916566626023,0.00013438156682724192
RPL19,0.0001323936998023966,0.00029132525703864053
RPL21,4.865513888141239e-05,0.0003055727385455869
RPL22,0.00011537224060492343,1.2752127721672057e-05
RPL23,0.00010065221566984388,0.0007416796012419417
RPL23A,0.0002643033837284297,0.0005997910423440783
RPL24,7.177046034641516e-05,0.00032365965177510943
RPL26,0.00010143796355042735,0.00020148422974798887
RPL26L1,0.00010143796355042735,1.5663017060658657e-05
RPL27,7.325523074109969e-05,0.0008455124877833516
RPL27A,0.00014713681135123882,0.00027875752691032134
RPL28,7.605152155066712e-05,0.0005773421647172928
RPL29,0.00030050459938044116,1.675403615466312e-05
RPL3,8.971919840449513e-05,0.0005951374063980877
